vaca_id;edad_meses;color;cachona;peso_kg;condicion_corporal;estado_salud;edad_primer_parto_meses;num_partos;intervalo_partos_meses;meses_desde_ultimo_parto;perdida_cria;produccion_leche_lt_dia;candidata_descarte;clasificacion_reproductiva
S01352;40.8;rojo;0;426.1;2.7;sana;25.0;1;12.9;2.8;0;5.8;1;Mala
S01353;136.8;rojo;1;498.5;3.4;sana;37.0;7;13.6;1.9;0;8.9;0;Buena
S01354;170.0;blanco;0;477.8;3.1;sana;25.8;11;11.1;9.3;0;8.0;0;Buena
S01355;187.4;amarillo;1;497.5;2.9;sana;37.7;11;17.3;3.1;1;5.7;1;Mala
S01356;183.0;crema;0;473.3;2.5;sana;28.3;11;15.9;0.4;0;5.9;0;Regular
S01357;84.6;rojo;1;447.5;3.1;sana;34.4;3;10.5;2.8;0;8.7;0;Buena
S01358;90.0;rojo;1;487.5;3.1;sana;34.7;4;11.2;4.8;0;6.6;0;Buena
S01359;148.8;pardo;0;488.4;3.4;sana;32.9;8;13.2;5.0;0;8.2;0;Buena
S01360;84.0;rojo;0;464.1;3.0;sana;37.1;3;14.4;8.2;1;7.2;1;Regular
S01361;124.0;blanco;0;479.0;3.0;sana;38.3;6;15.2;11.9;0;6.8;1;Regular
S01362;103.3;negro;0;498.3;3.7;sana;25.9;5;12.7;10.9;0;10.3;0;Buena
S01363;147.9;blanco;0;440.2;2.2;nuche;29.7;9;16.2;4.0;0;5.6;1;Mala
S01364;72.8;amarillo;1;484.9;3.5;sana;33.1;3;12.8;0.3;0;7.9;0;Buena
S01365;152.0;blanco;0;482.6;3.2;sana;31.9;9;12.9;9.4;0;7.1;0;Buena
S01366;119.4;blanco;0;465.3;2.4;enferma;39.2;6;14.9;3.6;0;6.2;0;Regular
S01367;185.8;negro;0;485.9;3.1;sana;25.9;13;14.5;12.8;0;7.8;1;Regular
S01368;92.9;rojo;0;467.0;3.7;sana;39.4;4;13.3;0.2;0;8.8;0;Buena
S01369;99.6;amarillo;0;425.6;1.9;nuche;33.7;6;14.4;2.1;0;5.4;1;Regular
S01370;171.7;blanco;0;487.3;2.9;sana;32.6;11;15.5;9.2;0;5.2;1;Regular
S01371;173.2;amarillo;0;496.9;3.3;sana;25.1;12;14.3;9.1;0;7.7;0;Regular
S01372;70.2;atigrado;1;446.2;3.3;sana;26.6;4;13.1;7.2;0;6.8;0;Buena
S01373;157.1;atigrado;0;483.8;2.9;sana;34.6;9;18.0;7.7;1;5.9;1;Mala
S01374;116.4;negro;1;476.3;3.6;sana;35.9;7;14.2;6.1;0;7.7;0;Regular
S01375;76.7;negro;0;438.9;2.7;sana;30.9;3;13.5;10.2;0;8.4;0;Buena
S01376;83.0;rojo;1;475.7;3.3;sana;39.8;3;13.1;4.4;0;8.1;0;Buena
S01377;132.4;rojo;0;504.3;3.6;sana;26.4;9;12.0;2.0;0;8.0;0;Buena
S01378;55.4;negro;0;442.0;3.1;sana;39.8;1;12.1;8.5;0;8.1;0;Buena
S01379;187.5;cafe;0;497.9;2.9;sana;40.0;11;15.5;7.3;0;6.0;1;Regular
S01380;134.4;rojo;1;463.6;2.6;enferma;25.7;8;15.1;3.6;0;5.1;1;Regular
S01381;83.3;negro;0;432.2;2.4;sana;26.4;5;15.0;5.3;1;6.1;1;Mala
S01382;185.4;blanco;1;476.9;2.4;sana;37.1;11;17.2;9.1;1;5.5;1;Mala
S01383;72.0;rojo;0;414.4;3.0;sana;32.0;3;12.2;9.8;0;7.4;0;Buena
S01384;169.4;amarillo;0;492.4;2.9;sana;39.9;10;17.7;14.2;1;7.9;1;Regular
S01385;97.8;rojo;0;479.3;3.5;sana;24.1;5;14.2;5.5;0;7.3;1;Regular
S01386;143.6;amarillo;0;477.0;3.3;sana;34.0;8;17.3;15.9;1;7.2;1;Regular
S01387;142.2;blanco;0;488.7;3.5;sana;34.4;8;15.0;13.9;0;5.9;0;Regular
S01388;131.0;blanco;1;475.7;2.9;sana;25.6;8;12.1;4.4;0;7.7;0;Buena
S01389;103.4;rojo;0;462.1;2.6;sana;24.4;6;11.9;0.0;0;8.9;0;Excelente
S01390;146.1;negro;0;471.1;2.2;sana;24.4;9;14.3;9.7;1;4.7;0;Mala
S01391;74.7;negro;1;467.7;3.5;sana;29.4;4;10.4;0.1;0;8.4;0;Excelente
S01392;146.3;rojo;0;468.9;2.3;nuche;32.0;9;15.7;2.1;0;4.6;1;Regular
S01393;162.9;rojo;1;458.3;2.3;enferma;33.6;9;17.4;0.3;0;4.8;1;Regular
S01394;103.3;blanco;1;482.2;3.3;sana;38.6;4;14.0;10.3;0;7.0;0;Buena
S01395;95.8;amarillo;0;463.8;2.7;sana;29.8;5;11.8;1.8;0;7.7;0;Excelente
S01396;131.5;pardo;0;484.5;3.2;sana;37.7;7;16.0;9.6;0;6.1;1;Regular
S01397;71.2;amarillo;0;458.1;3.3;sana;31.6;3;11.4;8.1;0;9.0;0;Buena
S01398;168.8;rojo;0;476.1;3.6;sana;29.2;10;14.2;14.1;0;7.5;0;Regular
S01399;101.4;atigrado;0;455.1;3.7;sana;29.4;5;14.0;6.3;0;8.5;0;Buena
S01400;127.2;blanco;0;470.0;2.9;sana;29.8;8;12.1;5.6;0;8.3;0;Buena
S01401;157.2;negro;0;468.1;2.8;enferma;36.3;9;17.3;0.5;0;7.2;1;Regular
S01402;91.7;pardo;0;462.8;3.2;sana;39.9;3;13.3;4.1;0;8.1;0;Buena
S01403;104.1;pardo;0;457.4;3.3;sana;29.2;5;14.4;11.1;0;7.6;0;Regular
S01404;173.6;rojo;0;503.1;2.8;sana;24.7;11;18.3;8.8;1;6.3;1;Mala
S01405;88.1;blanco;0;464.9;3.8;sana;30.7;5;12.7;10.6;0;8.1;0;Buena
S01406;40.7;rojo;0;434.3;2.8;sana;30.3;1;11.0;2.9;0;7.7;0;Buena
S01407;164.5;careto;0;487.6;2.9;sana;35.9;9;15.3;0.1;0;7.6;1;Regular
S01408;105.3;blanco;0;442.5;2.6;nuche;32.0;5;17.9;2.6;1;6.3;1;Regular
S01409;164.9;negro;1;471.8;3.2;sana;26.8;10;18.2;11.9;1;6.2;1;Mala
S01410;52.4;amarillo;0;449.1;3.1;sana;38.1;1;12.7;0.4;0;8.1;0;Buena
S01411;125.1;rojo;0;479.1;3.0;sana;24.5;8;14.3;1.4;0;6.8;0;Regular
S01412;77.4;pardo;1;455.9;2.6;sana;37.9;3;12.8;1.0;0;7.1;0;Buena
S01413;172.8;blanco;0;522.8;3.9;sana;27.2;12;14.7;3.3;0;8.4;1;Regular
S01414;78.9;negro;0;428.8;2.0;nuche;24.1;5;14.3;0.9;0;4.8;0;Regular
S01415;187.9;rojo;0;498.7;3.1;sana;33.7;12;15.8;1.4;0;6.8;1;Regular
S01416;89.6;amarillo;0;480.5;3.6;sana;30.9;5;11.6;2.0;0;7.8;0;Buena
S01417;186.5;blanco;1;499.6;3.4;sana;33.4;12;13.3;0.0;0;6.2;0;Buena
S01418;166.4;amarillo;1;497.0;2.8;sana;35.4;11;14.7;11.3;0;6.1;0;Regular
S01419;171.8;rojo;1;482.9;2.6;sana;33.2;11;17.5;0.1;1;6.1;1;Mala
S01420;160.7;crema;0;500.1;3.5;sana;39.6;10;14.2;10.2;0;7.1;1;Regular
S01421;113.7;negro;0;485.6;3.6;sana;27.3;7;13.1;5.2;0;8.9;1;Buena
S01422;118.8;rojo;0;482.7;2.8;sana;34.3;7;13.5;11.9;0;8.0;0;Buena
S01423;96.5;crema;0;463.7;3.4;sana;39.2;5;12.2;3.8;0;8.4;0;Buena
S01424;95.1;blanco;0;475.8;3.4;sana;33.1;4;13.6;5.4;0;8.4;0;Buena
S01425;71.7;rojo;0;471.0;3.2;sana;28.4;3;10.2;1.0;0;8.4;0;Excelente
S01426;101.6;negro;0;474.9;3.3;sana;33.1;6;11.9;3.2;0;8.9;0;Buena
S01427;142.4;pardo;0;444.2;2.7;sana;28.3;8;16.1;8.3;1;6.2;1;Mala
S01428;57.5;negro;0;462.5;3.6;sana;35.9;1;13.5;3.4;0;7.8;0;Buena
S01429;157.8;blanco;0;464.1;2.8;enferma;28.8;9;15.4;3.1;0;6.5;1;Regular
S01430;126.8;negro;0;476.2;2.9;sana;33.9;8;12.8;3.5;0;7.3;0;Buena
S01431;156.8;blanco;0;508.3;3.6;sana;32.7;9;12.6;9.9;0;8.4;0;Buena
S01432;55.3;blanco;1;456.1;3.3;sana;27.5;2;11.9;2.0;0;8.4;0;Buena
S01433;152.3;negro;0;483.1;3.1;sana;38.9;8;15.5;2.9;0;5.8;0;Regular
S01434;50.0;cafe;0;427.9;3.1;sana;28.4;2;10.2;6.7;0;8.6;0;Buena
S01435;56.7;rojo;1;457.6;3.6;sana;29.5;2;11.6;9.7;0;8.2;0;Buena
S01436;47.5;blanco;1;446.0;3.6;sana;29.9;2;12.1;1.1;0;8.0;1;Buena
S01437;43.2;atigrado;0;491.7;3.9;sana;31.8;1;10;8.3;0;9.2;0;Buena
S01438;96.2;rojo;0;442.7;2.4;nuche;24.2;5;18.2;12.0;1;4.2;1;Mala
S01439;169.6;rojo;0;503.2;3.4;sana;39.0;10;15.4;3.1;0;7.6;0;Regular
S01440;80.3;crema;1;465.9;3.3;sana;31.5;3;11.8;0.4;0;8.7;0;Excelente
S01441;81.0;blanco;1;479.2;3.8;sana;30.9;4;11.8;11.8;0;7.9;0;Buena
S01442;65.1;rojo;1;408.8;2.4;nuche;28.6;3;14.5;3.2;0;6.6;0;Regular
S01443;113.2;rojo;1;477.8;3.1;sana;40.0;6;13.4;11.3;0;8.5;1;Buena
S01444;142.0;rojo;0;490.5;3.2;sana;28.3;8;14.8;5.0;0;6.6;0;Regular
S01445;62.9;rojo;1;445.4;3.3;sana;33.4;3;11.3;3.0;0;8.3;0;Buena
S01446;133.8;blanco;0;467.2;3.5;sana;39.3;7;12.9;7.0;0;8.5;0;Buena
S01447;171.3;rojo;0;487.5;2.9;sana;34.9;10;15.4;10.2;1;6.6;1;Regular
S01448;115.7;blanco;1;469.7;3.4;sana;31.2;6;13.5;4.5;0;7.3;0;Buena
S01449;95.3;rojo;1;466.5;3.7;sana;38.1;5;12.9;5.5;0;8.4;0;Buena
S01450;135.3;blanco;1;481.4;2.7;sana;35.2;7;17.1;14.7;1;5.3;1;Mala
S01451;130.6;careto;0;470.8;2.8;sana;30.9;8;12.5;5.9;0;8.2;0;Buena
S01452;161.2;blanco;0;467.5;2.2;nuche;32.1;9;16.8;5.4;0;5.7;1;Regular
S01453;57.3;pardo;0;457.8;3.0;sana;34.4;1;12.6;9.1;0;7.9;0;Buena
S01454;45.4;amarillo;0;443.9;3.7;sana;39.4;1;15.1;7.7;1;6.9;0;Regular
S01455;118.6;amarillo;1;482.8;3.1;sana;35.2;6;13.6;10.0;0;7.5;0;Buena
S01456;83.4;rojo;0;452.6;2.7;sana;24.5;4;12.0;1.0;0;6.9;0;Excelente
S01457;188.4;blanco;1;501.8;3.2;sana;36.4;11;16.0;9.9;0;6.5;1;Regular
S01458;75.8;blanco;1;445.7;3.2;enferma;27.7;3;14.7;10.3;0;5.6;0;Regular
S01459;47.6;blanco;1;460.2;3.3;sana;37.8;1;12.7;1.4;0;7.6;0;Buena
S01460;152.8;crema;1;503.5;2.8;sana;28.0;9;12.9;1.2;0;7.6;0;Buena
S01461;53.6;amarillo;0;486.9;3.8;sana;34.1;2;12.2;6.3;0;7.6;0;Buena
S01462;60.5;amarillo;1;408.9;2.0;nuche;32.8;2;15.6;14.8;0;5.3;1;Regular
S01463;114.2;negro;0;484.9;3.3;sana;34.3;6;14.4;8.5;0;7.7;0;Regular
S01464;168.2;rojo;0;501.8;3.2;sana;24.2;12;17.6;14.2;1;7.1;0;Regular
S01465;171.9;rojo;1;511.3;3.8;sana;30.1;10;14.0;6.8;0;8.5;0;Buena
S01466;81.5;blanco;0;454.6;3.4;sana;34.5;3;13.3;12.7;0;8.3;0;Buena
S01467;176.1;negro;0;485.3;3.1;sana;35.3;11;14.4;4.2;0;7.2;0;Regular
S01468;142.2;amarillo;0;493.2;2.7;sana;30.8;8;15.5;10.5;1;5.5;0;Mala
S01469;77.9;jaspeado;0;424.1;3.4;sana;29.6;3;11.5;8.2;0;9.3;0;Buena
S01470;71.5;amarillo;0;431.3;3.3;sana;36.4;2;12.3;7.0;0;8.2;0;Buena
S01471;175.4;amarillo;1;463.0;3.1;sana;33.7;10;16.2;1.2;1;6.5;1;Mala
S01472;63.2;jaspeado;0;429.5;3.2;enferma;38.5;1;16.4;15.6;0;6.4;0;Regular
S01473;149.2;pardo;0;497.2;2.6;sana;35.4;8;17.8;9.3;1;6.1;0;Mala
S01474;173.9;pardo;1;510.2;3.7;sana;32.4;11;16.9;0.5;0;7.2;1;Regular
S01475;186.7;blanco;0;480.7;2.6;sana;33.9;11;18.0;15.7;1;5.8;1;Regular
S01476;54.2;rojo;0;466.2;3.7;sana;26.4;2;12.8;8.2;0;7.9;0;Buena
S01477;157.0;cafe;1;444.7;2.6;nuche;29.3;9;17.2;4.0;0;5.6;1;Regular
S01478;129.7;pardo;0;474.5;3.0;sana;38.5;7;11.2;10.3;0;7.8;0;Buena
S01479;93.0;negro;0;439.7;3.5;sana;34.5;5;11.7;6.2;0;7.5;0;Buena
S01480;153.7;crema;0;480.5;3.0;sana;37.6;9;15.2;2.5;0;7.1;1;Regular
S01481;137.7;rojo;0;500.9;3.6;sana;31.9;8;16.4;3.7;0;7.8;0;Regular
S01482;184.8;amarillo;0;499.1;3.2;sana;37.4;11;17.8;5.3;1;6.6;0;Mala
S01483;78.4;negro;0;487.1;3.3;sana;28.3;3;13.7;3.1;0;8.0;0;Buena
S01484;142.5;negro;0;493.7;3.1;sana;33.7;8;15.4;15.0;0;7.5;0;Regular
S01485;61.6;negro;0;458.2;2.7;sana;30.1;2;15.4;8.4;1;7.1;1;Regular
S01486;173.9;negro;1;505.5;3.4;sana;30.3;11;15.0;12.3;0;7.3;0;Regular
S01487;173.4;pardo;0;491.8;3.1;sana;29.0;11;15.0;10.7;0;7.2;1;Regular
S01488;140.9;blanco;0;489.4;3.9;sana;39.0;7;13.0;8.9;0;10.2;0;Buena
S01489;137.7;negro;1;463.5;2.6;sana;26.5;8;16.9;14.7;1;5.1;1;Mala
S01490;66.8;crema;0;420.5;3.1;sana;28.2;3;13.5;6.6;0;7.8;0;Buena
S01491;188.8;amarillo;1;462.2;2.4;enferma;35.5;11;15.9;14.1;0;6.2;1;Regular
S01492;140.8;crema;0;478.7;3.3;sana;25.5;8;13.0;3.1;0;7.8;0;Buena
S01493;41.0;atigrado;0;436.2;3.1;sana;26.5;2;12.5;11.9;0;8.3;0;Buena
S01494;143.5;careto;0;508.7;3.8;sana;34.9;9;13.9;5.4;0;8.9;0;Buena
S01495;73.6;rojo;0;475.9;3.7;sana;30.2;3;12.9;4.8;0;8.4;1;Buena
S01496;151.4;amarillo;0;486.9;3.2;sana;30.0;9;16.1;0.8;0;7.0;1;Regular
S01497;97.0;rojo;0;460.6;3.1;sana;26.1;5;12.2;7.6;0;7.8;0;Buena
S01498;42.7;amarillo;1;468.6;3.4;sana;27.8;2;12.1;2.4;0;7.8;0;Buena
S01499;143.2;rojo;0;490.4;2.5;sana;37.2;8;15.7;7.3;1;4.8;0;Mala
S01500;137.9;rojo;1;479.5;3.2;sana;39.2;8;12.4;11.5;0;8.2;0;Buena
S01501;133.1;amarillo;0;474.4;2.9;sana;34.1;7;14.3;14.0;0;7.1;0;Regular
S01502;93.1;amarillo;0;460.1;3.2;sana;35.2;4;13.2;1.8;0;7.9;1;Buena
S01503;105.1;blanco;0;454.2;2.5;nuche;30.5;6;16.2;1.2;0;5.6;1;Regular
S01504;71.5;blanco;0;448.5;2.7;sana;36.9;2;14.1;4.3;1;6.5;1;Mala
S01505;123.3;amarillo;0;487.7;4.1;sana;35.9;7;12.4;7.2;0;9.4;0;Buena
S01506;149.2;blanco;0;493.3;3.9;sana;32.5;8;13.8;5.9;0;8.8;0;Buena
S01507;171.7;blanco;0;520.0;3.7;sana;33.0;10;13.8;13.4;0;8.4;0;Buena
S01508;159.4;amarillo;1;497.8;3.2;sana;36.9;10;17.5;14.9;1;7.8;0;Regular
S01509;68.8;blanco;1;425.6;2.1;enferma;30.5;3;16.7;6.6;1;3.1;1;Mala
S01510;168.4;blanco;1;510.1;3.6;sana;38.7;9;15.0;2.1;0;8.1;1;Regular
S01511;50.5;blanco;1;471.4;3.6;sana;27.0;1;12.0;5.9;0;8.7;0;Buena
S01512;129.6;pardo;0;486.4;4.0;sana;37.8;7;12.5;11.6;0;9.4;0;Buena
S01513;46.7;negro;1;481.4;3.9;sana;35.5;1;12.0;9.1;0;8.6;0;Buena
S01514;55.8;negro;0;416.2;2.9;sana;25.2;2;14.4;4.3;0;7.0;0;Regular
S01515;67.9;rojo;1;467.4;3.2;sana;29.4;2;12.7;9.2;0;8.1;0;Buena
S01516;148.1;amarillo;0;490.3;3.6;sana;34.4;8;13.8;1.9;0;8.3;0;Buena
S01517;163.9;amarillo;1;489.3;2.9;sana;27.1;10;13.0;11.5;0;6.3;0;Buena
S01518;79.5;negro;0;447.0;3.3;sana;33.4;4;13.9;6.7;0;7.7;0;Buena
S01519;189.6;careto;1;460.1;2.1;nuche;32.1;13;18.1;10.8;0;5.1;0;Regular
S01520;155.4;negro;1;498.4;3.2;sana;27.6;9;14.5;8.5;0;6.8;0;Regular
S01521;137.7;crema;0;476.6;2.9;sana;38.9;8;16.1;15.9;1;6.6;1;Regular
S01522;127.1;negro;0;427.9;2.8;nuche;28.8;7;16.5;8.3;0;6.2;0;Regular
S01523;117.1;crema;1;433.5;2.0;sana;34.3;6;14.6;0.7;1;3.4;1;Mala
S01524;147.4;negro;0;468.9;2.9;sana;36.0;8;14.7;7.6;0;6.0;0;Regular
S01525;158.7;rojo;0;513.4;3.4;sana;24.1;10;14.5;12.2;0;7.7;1;Regular
S01526;95.2;amarillo;1;482.5;3.6;sana;38.4;4;12.5;11.6;0;8.2;0;Buena
S01527;91.2;negro;1;421.2;2.3;enferma;28.1;4;19.1;7.9;1;4.7;1;Mala
S01528;91.0;rojo;0;477.9;4.0;sana;26.5;4;12.8;6.0;0;9.0;0;Buena
S01529;67.1;negro;0;422.2;1.9;enferma;24.3;3;15.4;7.0;0;5.2;1;Regular
S01530;131.8;pardo;1;449.1;1.9;nuche;32.2;7;19.1;10.2;1;4.6;1;Mala
S01531;151.0;rojo;0;477.5;3.5;sana;36.3;8;13.2;10.8;0;7.9;0;Buena
S01532;87.8;amarillo;1;450.9;2.9;sana;30.2;5;14.9;5.6;1;5.4;1;Mala
S01533;187.5;negro;0;500.4;3.7;sana;27.6;13;15.8;10.4;1;7.7;0;Regular
S01534;77.6;blanco;0;454.4;3.0;sana;27.7;4;10.9;3.1;0;7.7;0;Buena
S01535;84.1;amarillo;1;456.8;3.3;sana;34.6;3;11.7;1.3;0;9.6;0;Excelente
S01536;77.2;crema;0;448.0;3.1;sana;24.1;4;12.7;11.1;0;6.9;0;Buena
S01537;123.9;amarillo;0;491.1;3.7;sana;39.5;6;13.0;9.8;0;9.0;0;Buena
S01538;178.9;rojo;0;501.1;2.9;sana;35.2;11;15.9;5.9;1;6.7;0;Regular
S01539;153.7;negro;0;507.6;3.7;sana;26.3;9;13.6;8.1;0;8.5;1;Buena
S01540;56.6;blanco;1;445.1;3.1;sana;31.2;1;14.5;9.8;0;6.9;0;Regular
S01541;153.5;negro;0;430.8;2.2;nuche;35.4;9;15.9;15.7;0;5.1;1;Regular
S01542;157.8;negro;0;491.4;3.3;sana;32.4;9;12.9;5.8;0;8.8;0;Buena
S01543;46.0;negro;1;445.3;3.2;sana;29.9;1;11.5;2.4;0;8.7;0;Buena
S01544;116.9;pardo;0;457.8;3.2;sana;30.4;7;12.8;10.1;0;7.5;0;Buena
S01545;49.6;jaspeado;0;473.3;3.7;sana;33.1;1;11.0;5.6;0;9.2;0;Buena
S01546;111.2;crema;0;456.8;3.2;sana;39.5;6;15.2;8.4;1;7.6;1;Regular
S01547;78.3;blanco;0;444.0;3.3;sana;34.6;3;14.2;7.0;0;7.4;0;Regular
S01548;156.6;pardo;0;480.5;3.6;sana;29.7;9;12.7;10.7;0;7.3;1;Buena
S01549;86.7;blanco;0;457.6;3.1;sana;31.0;4;12.0;8.1;0;7.2;0;Buena
S01550;79.1;amarillo;0;476.8;3.8;sana;27.3;3;12.3;11.3;0;8.7;0;Buena
S01551;135.8;rojo;1;505.6;3.7;sana;39.8;8;11.8;0.9;0;9.5;0;Excelente
S01552;105.4;negro;1;448.0;2.3;nuche;27.7;5;15.0;4.0;0;5.6;1;Regular
S01553;176.9;atigrado;0;495.1;3.2;sana;37.7;10;15.5;4.9;0;7.8;0;Regular
S01554;169.8;rojo;0;503.3;2.9;sana;35.3;11;13.4;6.8;0;7.5;1;Buena
S01555;41.8;negro;1;461.4;3.4;sana;38.7;1;12.4;1.1;0;7.4;0;Buena
S01556;89.4;blanco;0;472.5;3.7;sana;36.8;5;12.7;6.0;0;8.8;0;Buena
S01557;150.4;negro;0;461.3;2.9;sana;38.7;8;15.5;6.9;0;8.1;0;Regular
S01558;47.8;blanco;0;441.9;3.8;sana;34.3;1;13.4;3.7;0;8.6;1;Buena
S01559;127.0;pardo;1;451.8;3.1;sana;31.2;8;11.8;4.8;0;6.1;0;Buena
S01560;154.7;amarillo;1;468.5;2.3;enferma;34.2;9;15.3;12.5;0;6.5;1;Regular
S01561;105.7;amarillo;0;436.1;2.2;enferma;30.6;5;19.9;16.1;1;4.5;1;Mala
S01562;55.7;blanco;0;453.2;3.8;sana;33.4;2;12.3;2.7;0;8.8;0;Buena
S01563;50.4;pardo;0;457.4;3.5;sana;34.2;2;11.7;2.9;0;8.1;0;Buena
S01564;96.9;rojo;0;464.4;3.1;sana;36.9;4;15.0;8.5;1;5.5;0;Mala
S01565;94.7;blanco;0;487.0;3.9;sana;26.5;6;10.9;3.3;0;8.7;0;Buena
S01566;158.1;pardo;0;452.6;2.0;enferma;35.9;9;19.2;15.0;1;4.3;1;Mala
S01567;110.1;rojo;0;479.6;3.7;sana;24.0;6;13.2;5.0;0;8.2;0;Buena
S01568;81.0;pardo;1;459.8;3.2;sana;28.2;4;11.1;0.7;0;8.8;1;Excelente
S01569;85.6;rojo;0;425.7;3.0;sana;25.5;5;12.7;9.2;0;7.5;0;Buena
S01570;67.7;amarillo;1;454.5;2.6;sana;27.7;3;10.5;5.8;0;8.8;0;Excelente
S01571;116.8;negro;1;480.0;3.2;sana;37.4;6;13.7;7.9;0;9.3;0;Buena
S01572;93.3;rojo;0;472.4;3.8;sana;30.5;5;13.1;12.8;0;8.0;0;Buena
S01573;140.0;crema;1;469.4;3.0;sana;25.5;9;15.1;4.8;1;5.8;1;Mala
S01574;168.4;negro;1;489.4;3.5;sana;32.3;11;14.0;12.2;0;8.1;1;Buena
S01575;93.4;amarillo;1;430.1;2.7;enferma;35.8;4;16.0;3.3;0;5.8;0;Regular
S01576;92.0;negro;0;481.8;4.0;sana;27.4;5;11.6;3.9;0;9.1;0;Buena
S01577;155.0;rojo;0;497.7;3.4;sana;26.8;9;14.4;11.7;0;7.1;0;Regular
S01578;134.0;negro;0;493.2;3.8;sana;28.4;8;12.6;4.5;0;8.3;0;Buena
S01579;189.6;atigrado;0;480.8;2.6;sana;33.0;13;16.3;4.0;0;6.4;0;Regular
S01580;100.1;amarillo;0;439.0;2.8;enferma;27.5;5;14.8;14.7;0;7.1;1;Regular
S01581;84.9;rojo;1;455.7;3.0;sana;35.0;3;11.9;4.0;0;8.3;0;Buena
S01582;144.9;atigrado;0;448.3;2.6;sana;28.8;8;15.4;3.0;1;5.6;1;Regular
S01583;68.7;blanco;0;442.0;3.3;sana;36.0;3;11.8;1.7;0;8.6;0;Excelente
S01584;129.7;jaspeado;0;463.3;3.1;sana;30.6;7;14.1;11.0;0;6.2;1;Regular
S01585;73.7;negro;1;455.0;2.6;sana;24.9;3;12.8;7.9;0;6.0;0;Buena
S01586;38.9;crema;0;463.4;4.0;sana;27.3;1;11.2;3.3;0;8.1;0;Buena
S01587;78.8;amarillo;0;438.7;3.2;sana;26.6;4;12.3;7.4;0;8.2;0;Buena
S01588;160.2;blanco;0;507.1;3.4;sana;37.1;10;15.3;6.3;0;6.8;1;Regular
S01589;49.6;rojo;0;466.7;3.6;sana;34.9;1;12.2;4.8;0;9.3;0;Buena
S01590;53.5;careto;1;468.8;3.6;sana;35.7;2;12.1;2.6;0;8.0;0;Buena
S01591;159.2;cafe;1;473.4;3.3;sana;28.5;10;13.8;1.0;0;8.4;1;Buena
S01592;189.1;crema;1;514.7;3.0;sana;39.6;11;14.8;9.7;0;6.3;1;Regular
S01593;117.6;pardo;0;472.2;3.3;sana;25.9;7;13.1;0.5;0;8.4;0;Buena
S01594;66.9;negro;0;446.2;3.6;sana;32.9;2;12.7;8.8;0;8.0;0;Buena
S01595;180.6;blanco;1;495.4;2.6;sana;24.9;11;15.9;1.8;0;5.8;1;Regular
S01596;141.0;crema;0;463.3;3.2;enferma;28.9;8;17.5;11.5;0;6.8;0;Regular
S01597;106.7;blanco;0;428.7;2.9;nuche;38.9;6;15.6;5.7;0;7.0;1;Regular
S01598;47.0;negro;0;453.0;3.1;sana;34.2;1;11.4;11.4;0;8.6;0;Buena
S01599;79.7;amarillo;0;419.7;2.4;sana;29.4;3;11.4;0.8;0;7.8;0;Excelente
S01600;189.7;rojo;0;493.8;3.7;sana;38.3;12;14.4;10.2;0;7.1;0;Regular
S01601;116.2;crema;0;464.3;3.5;sana;28.5;6;13.5;8.0;0;7.5;0;Buena
S01602;89.6;blanco;0;461.2;3.4;sana;36.5;5;13.6;6.2;0;8.4;0;Buena
S01603;98.4;amarillo;0;474.3;3.1;sana;24.4;6;14.8;3.3;0;6.9;0;Regular
S01604;184.0;pardo;1;494.9;2.8;sana;32.2;11;20.0;10.8;1;6.0;0;Mala
S01605;153.0;negro;0;497.0;3.6;sana;30.5;10;15.1;2.1;0;7.7;1;Regular
S01606;59.9;amarillo;1;447.0;3.0;sana;26.5;3;11.1;0.4;0;8.2;0;Excelente
S01607;53.8;rojo;0;435.9;2.3;sana;39.0;1;15.9;15.0;1;5.2;1;Mala
S01608;127.2;crema;1;444.6;2.9;nuche;28.6;7;15.2;9.1;0;6.3;1;Regular
S01609;119.2;pardo;1;497.4;3.7;sana;34.0;6;13.2;11.5;0;9.2;0;Buena
S01610;50.7;blanco;0;439.3;3.5;sana;36.8;2;11.9;6.1;0;8.0;1;Buena
S01611;70.2;rojo;0;460.3;3.3;sana;35.4;3;11.0;1.6;0;9.8;0;Excelente
S01612;146.7;rojo;0;462.2;2.7;sana;35.5;8;17.2;13.5;1;6.3;0;Regular
S01613;119.9;rojo;0;456.3;3.0;sana;37.3;6;12.6;1.9;0;7.3;1;Buena
S01614;46.3;amarillo;0;455.9;3.3;sana;27.7;1;12.2;5.4;0;8.3;0;Buena
S01615;46.6;blanco;0;457.0;3.4;sana;27.5;2;10.5;6.7;0;7.8;0;Buena
S01616;155.2;negro;0;495.3;3.7;sana;38.0;10;14.4;2.5;0;7.6;1;Regular
S01617;48.3;blanco;0;484.8;3.7;sana;29.5;1;13.0;3.7;0;8.1;0;Buena
S01618;164.5;negro;0;472.8;2.6;sana;26.6;10;16.9;11.4;1;6.0;1;Mala
S01619;48.7;blanco;0;419.4;2.4;sana;30.2;2;14.9;10.3;1;5.1;1;Mala
S01620;81.5;amarillo;1;451.2;2.6;sana;28.8;4;12.7;3.1;0;8.0;0;Buena
S01621;109.1;atigrado;1;486.0;3.8;sana;26.0;6;16.1;4.9;1;6.5;1;Regular
S01622;59.3;negro;0;466.3;3.1;sana;33.2;2;11.3;6.8;0;7.9;0;Buena
